Name,Country,Profile,Period,Commodity,TradingDate,ExpiryDate,Contract,Underlying,Maturity,DeliveryStart,DeliveryEnd,Unit,ContractVolume,Type,Strike,SettlementPrice
French Base Month Option,French,Base,Month,Options,2019-11-19,2019-11-26,O7BM,F7BM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,56,0.027
French Base Month Option,French,Base,Month,Options,2019-11-19,2019-11-26,O7BM,F7BM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,56.5,0.021
French Base Month Option,French,Base,Month,Options,2019-11-19,2019-11-26,O7BM,F7BM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,57,0.015
French Base Month Option,French,Base,Month,Options,2019-11-19,2019-11-26,O7BM,F7BM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,57.5,0.012
French Base Month Option,French,Base,Month,Options,2019-11-19,2019-11-26,O7BM,F7BM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,58,0.009
French Base Month Option,French,Base,Month,Options,2019-11-19,2019-11-26,O7BM,F7BM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,58.5,0.006
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,C,50.5,4.312
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,C,51,4.136
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,C,51.5,3.967
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,C,52,3.805
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,P,35.5,0.852
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,P,36,0.933
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,P,36.5,1.02
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,P,37,1.114
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,P,37.5,1.214
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,P,38,1.321
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,P,38.5,1.436
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,P,39,1.559
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,P,39.5,1.689
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,P,40,1.827
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,P,40.5,1.974
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,P,41,2.128
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,P,55.5,10.259
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,P,56,10.645
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,P,56.5,11.036
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,P,57,11.432
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,45.5,4.226
French Base Month Option,French,Base,Month,Options,2019-11-19,2019-11-26,O7BM,F7BM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,59,0.005
French Base Month Option,French,Base,Month,Options,2019-11-19,2019-11-26,O7BM,F7BM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,59.5,0.003
French Base Month Option,French,Base,Month,Options,2019-11-19,2019-11-26,O7BM,F7BM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,60,0.002
French Base Month Option,French,Base,Month,Options,2019-11-19,2019-11-26,O7BM,F7BM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,C,60.5,0.002
French Base Month Option,French,Base,Month,Options,2019-11-19,2019-11-26,O7BM,F7BM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,P,44.5,0.348
French Base Month Option,French,Base,Month,Options,2019-11-19,2019-11-26,O7BM,F7BM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,P,45,0.453
French Base Month Option,French,Base,Month,Options,2019-11-19,2019-11-26,O7BM,F7BM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,P,45.5,0.581
French Base Month Option,French,Base,Month,Options,2019-11-19,2019-11-26,O7BM,F7BM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,P,46,0.734
French Base Month Option,French,Base,Month,Options,2019-11-19,2019-11-26,O7BM,F7BM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,P,46.5,0.914
French Base Month Option,French,Base,Month,Options,2019-11-19,2019-11-26,O7BM,F7BM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,P,47,1.122
French Base Month Option,French,Base,Month,Options,2019-11-19,2019-11-26,O7BM,F7BM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,P,47.5,1.36
French Base Month Option,French,Base,Month,Options,2019-11-19,2019-11-26,O7BM,F7BM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,P,48,1.626
French Base Month Option,French,Base,Month,Options,2019-11-19,2019-11-26,O7BM,F7BM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,P,48.5,1.921
French Base Month Option,French,Base,Month,Options,2019-11-19,2019-11-26,O7BM,F7BM 2019.12,2019.12,2019-12-01,2019-12-31,EUR/MWh,744,P,49,2.243
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,53.5,6.393
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,54,6.112
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,54.5,5.841
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,55,5.58
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,55.5,5.327
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,56,5.084
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,56.5,4.849
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,57,4.624
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,46,4.473
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,46.5,4.728
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,47,4.991
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,47.5,5.263
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,48,5.542
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,48.5,5.829
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,49,6.124
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,49.5,6.426
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,50,6.736
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,50.5,7.052
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,51,7.376
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,51.5,7.707
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,52,8.044
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,53,8.738
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,53.5,9.094
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,54,9.456
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,54.5,9.824
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,55,10.197
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,55.5,10.575
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,56,10.958
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,56.5,11.347
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,57.5,4.407
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,58,4.199
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,58.5,3.999
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,59,3.808
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,59.5,3.625
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,60,3.449
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,60.5,3.282
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,61,3.121
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,61.5,2.968
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,62,2.823
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,62.5,2.683
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,63,2.551
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,63.5,2.425
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,64,2.305
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,64.5,2.19
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,65,2.082
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,65.5,1.978
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,66,1.88
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,66.5,1.787
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,67,1.699
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,67.5,1.615
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,68,1.535
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,57,11.74
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,57.5,12.137
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,58,12.539
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,P,58.5,12.945
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,C,56.5,2.628
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,C,57,2.524
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,C,57.5,2.424
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,C,58,2.329
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,C,58.5,2.239
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,P,35,0.777
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,C,51.5,4.297
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,C,52,4.135
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,C,52.5,3.979
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,C,53,3.829
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,C,53.5,3.685
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,C,54,3.547
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,C,54.5,3.415
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,C,55,3.288
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,C,55.5,3.167
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,C,56,3.05
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-09-27,O1BY,F1BY 2022.01,2021.10,2022-01-01,2022-12-31,EUR/MWh,8760,C,56.5,2.938
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,68.5,1.459
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,69,1.388
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,69.5,1.319
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,70,1.255
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,70.5,1.194
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,71,1.136
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,71.5,1.08
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,72,1.028
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,72.5,0.979
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,73,0.932
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,73.5,0.887
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,74,0.845
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,74.5,0.804
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,75,0.766
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,75.5,0.73
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,C,76,0.695
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,P,53.5,3.243
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,P,54,3.463
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,P,54.5,3.692
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,P,55,3.93
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,P,55.5,4.177
French Base Month Option,French,Base,Month,Options,2019-11-19,2020-01-28,O7BM,F7BM 2020.02,2020.02,2020-02-01,2020-02-29,EUR/MWh,696,P,56,4.434
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,C,45,6.771
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,C,45.5,6.505
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,C,46,6.247
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,C,35,13.865
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,C,35.5,13.44
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,C,36,13.021
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,C,36.5,12.608
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,C,37,12.202
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,C,37.5,11.802
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,C,38,11.41
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,C,38.5,11.025
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,C,39,10.647
Phelix-DE/AT Base Year Option,German-Austrian,Base,Year,Options,2019-11-19,2021-06-25,O1BY,F1BY 2022.01,2021.07,2022-01-01,2022-12-31,EUR/MWh,8760,C,39.5,10.277
